"","aFractionalDiscardRate","aReferenceIndustryDemandElasticity","aReferencePopulation","aInnovatorAdoptionFraction","aWOMStrength","aVolumeReportingDelay","aCapacityAcquisitionDelay","aSensOfAttractToAvailability","aSensOfAttractToPrice","aLCStrength","aRatioOfFixedToVarCost","aNormalCapacityUtilization","aSensOfPriceToCosts","aSensOfPriceToDSBalance","aSensOfPriceToShare","aTempoMedioRealizacaoPeD","aCustoMedioPatente","aTempoMedioAvaliacao","aTaxaRejeicao","aTempodeInutilizacaoPatente","aPerfSlope","aSensOfAttractToPerformance","aInitialReorderShare","aPercPeDAberto2","aPercPeDAberto3","aPercPeDAberto4","aOrcamentoPeD2","aOrcamentoPeD3","aOrcamentoPeD4","aDesiredMarketShare2","aDesiredMarketShare3","aDesiredMarketShare4","aSwitchForCapacityStrategy2","aSwitchForCapacityStrategy3","aSwitchForCapacityStrategy4"
"7375",0.157933137134416,0.109481489618775,88667.7828163374,0.00641513326602057,1.10902088058228,0.228647057327398,0.858987997394288,-3.12687420837581,-4.60199773214757,0.902503579043318,2.68566759533724,0.735508149859495,0.560679623524193,0.0214854613455827,-0.31676005456713,3.18528525307309,2285914.21090066,1.57825413315324,0.440601508050109,10.9233109967667,0.0189158767763733,-6.2586544200033,0.683011007023742,0.266479291452561,0.744351450686809,0.460702003760962,0.106469713939819,0.132364449469256,0.100236924124532,0.377150290267344,0.269911632326315,0.358596501815179,1.33397155336017,2.22884328624385,2.30751463261837
"7429",0.138496590853087,0.529564311329741,65104.2198324867,0.00446122287127771,1.28824168724311,0.0851034018179053,0.523164642351912,-3.57653813378885,-5.13534032276832,0.703680073513882,0.49511258706046,0.827017828526441,0.692368892740342,0.231259984054195,-0.473196488200338,2.80291512450203,2901705.65473847,1.60054106749012,0.567222697836463,13.6121972470428,0.0137430320851739,-10.5684608441126,0.422858685454936,0.29345955284196,0.896958159485366,0.623355460967869,0.0715432925969362,0.109794630577555,0.0504506162840407,0.557208259845118,0.287515037610079,0.343815742618451,2.22409336258018,1.12471232018652,1.77504630036382
"7483",0.160722922919435,0.99548669629381,46528.1460119877,0.00705903730425518,0.822988934891997,0.184453696324199,0.95676191530365,-2.92933057235554,-9.7780496429652,0.953398464195081,1.86048067024299,0.641034884761553,0.649292218832416,0.198167687601235,-0.182891492227209,1.50504615532118,2606654.28443579,2.84045002805768,0.393228704915266,8.2711000570911,0.0311738492452874,-8.07449513805099,0.705515809554374,0.167825892375549,0.167101595094427,0.56509584230138,0.0653582276749657,0.0737861228340771,0.118200571800815,0.3982363227739,0.209649576450465,0.419312374998024,0.651563472802436,1.91711857388129,2.13261683861291
"7537",0.169201488070423,0.275511221266352,80424.7941474605,0.0099629288216366,0.530401573521085,0.101237461035562,0.67680191135616,-2.12791925806087,-5.38102308968082,0.729045306168497,0.957296691030403,0.684174443382304,0.788375509994803,0.12902352677891,-0.235078365623485,2.8989119806129,2349199.83985834,2.25138350925234,0.5455965537593,5.40919415367534,0.0325506689295236,-9.00342439712957,0.358529059813125,0.982537833825918,0.0138279736239929,0.927158530091401,0.127084706083173,0.0641637145926943,0.0548252628247719,0.365577258905885,0.198392825355695,0.468009574075695,1.56007255299578,0.629442601825076,0.947674630208337
"7591",0.108192564890254,0.823262483685976,64210.8398114506,0.000310513799204491,0.56499510127469,0.183999193890413,0.884030129413004,-2.06944816391449,-4.04253271237947,0.950804188798065,1.34681924641528,0.630906742905732,0.826175641489681,0.119345051645359,-0.391857756039244,3.5656326681783,1368649.84235959,2.10381162959675,0.329348487571115,12.6729133513523,0.0264057282882632,-6.79080193427391,0.731199517610949,0.242576961363666,0.805691783481743,0.858442492320901,0.098267273364123,0.0740995741550578,0.0707144767958671,0.562894007701823,0.291112657311838,0.510587767873518,0.856366124140134,1.34787627944632,2.2096818949883
"7645",0.190913280111621,0.606927504369523,99438.4655507165,0.00461228385923314,1.39336380003428,0.176387800315933,0.799096502755419,-3.7210139103001,-7.49330222101882,0.812861652265186,1.53221426619766,0.968673132459633,0.643704775011283,0.0444649494322948,-0.177267699001823,1.12126087879413,1618580.20902611,2.99701759892225,0.477431632645195,13.0700258537079,0.0310440713435005,-7.83320900278166,0.737683831502451,0.64382083739154,0.654159395841416,0.835158983936999,0.144970102450345,0.142247867248137,0.116198207610752,0.339903912943881,0.204823657788103,0.339689425432123,2.04529344648889,1.01527126529537,1.1794459452597
"7699",0.124440048110904,0.247109009217238,84654.3782822264,0.000605717999925837,1.16476391462167,0.193836929032113,0.802159854334313,-5.28238240394276,-6.34391304803081,0.995283056013868,2.30751465884102,0.761811856165063,0.533667374592624,0.241703223465593,-0.31482107533142,1.07133487724699,2504498.0198401,2.04684628464631,0.504180996174342,12.239608959516,0.026431027721988,-6.85234176620841,0.3757963586197,0.811170411785133,0.521729223707225,0.310545683531091,0.116391188455862,0.131940274973749,0.110649221425527,0.435692875240359,0.15071748289367,0.292385088000633,1.68677545589332,2.33578228630318,1.52225389393899
"7753",0.151344737545471,0.977360221912386,42012.5938993297,0.0090399666544632,1.40594580854627,0.221196487045963,0.917774727470824,-3.37834488337859,-9.67004600253888,0.911490467956522,1.80519653592254,0.764958532719873,0.861701343846507,0.00633307417854667,-0.280659935574513,2.34825257735094,1146205.16458526,2.15824753070134,0.361814694392611,6.82271850090474,0.0316003710643799,-5.0724957193993,0.73357836032426,0.429779447449837,0.063586509906454,0.33016775142285,0.0771690508814063,0.124133406210807,0.107408050703001,0.293153153549589,0.199597324784787,0.452371319493884,1.42530789747698,0.685632654457912,2.36964350617195
"7807",0.166396339811035,0.187837913165567,38710.1373072073,0.00834274563052924,0.652714003473404,0.149748024833971,0.555678256322281,-5.98944888362661,-5.78537649124861,0.960191267670598,2.36549615137177,0.894344602421857,0.838124626626959,0.156207281697716,-0.403825788156246,3.46476540572825,1693911.05612507,1.8076797195815,0.386009188488009,8.4035177720245,0.0151111835753309,-8.20407465237193,0.747371028113645,0.215443397769704,0.624173844035249,0.80470950658666,0.082828118274454,0.0816276584188454,0.14284806708945,0.49430066353709,0.170689267721842,0.32321477028802,2.03478247716291,1.10135523849161,1.86104094964493
"7861",0.10932479544892,0.832869469961152,36212.6751952746,0.0104258316618553,0.74408512122056,0.0800706655043177,0.551709266679827,-3.32324251308106,-5.55746797278523,0.992020130172255,0.718109388831641,0.718453739759047,0.820380192421144,0.157395578196156,-0.368833637424977,1.16780344995088,2701727.78423643,1.85533658851404,0.412749354009284,12.7178859204403,0.03299658042111,-7.25176950038411,0.210082979691448,0.124537360683316,0.947818601349136,0.0151814401883166,0.10546988876001,0.0538175648364704,0.0661277946417686,0.364053191937122,0.299640877691971,0.502818032035092,1.9493647167591,1.63503498044001,1.75498189016762
"7915",0.113355884465971,0.617047201378737,77242.9710926954,0.00990200037048198,0.762909362941515,0.205311616388644,0.592643509583431,-5.72813769167289,-8.60707933423109,0.941439409471466,2.9722795420402,0.769384129934013,0.801636096303118,0.0595275476697134,-0.00393162634223698,2.83111269416055,1601165.20993644,2.00584413825127,0.372772772433702,5.49550386382034,0.0365008238088339,-11.6476219562627,0.770049785356387,0.694718853804516,0.118305231012637,0.223609444538597,0.136105351024889,0.0794355888999999,0.141487323988113,0.498883717232477,0.203525358246756,0.317356395774242,0.60602689536101,1.7377152881911,0.686135283475707
"7969",0.121877992745023,0.637184957514983,97840.8693350211,0.00798580230312422,0.466103100508102,0.146046138774036,0.875989133046241,-2.67597205587663,-7.15145117669366,0.74574052978144,2.19388541531246,0.756254982593935,0.869897058710339,0.110835865220579,-0.0658253889647312,2.43827351349406,1240358.30084234,1.52937155100459,0.576720555177075,12.5758943977184,0.0297568559993981,-8.75881890139543,0.765693284857669,0.790831593689509,0.0943374244507868,0.946174803187605,0.0646042314697988,0.111681240621954,0.120753130034776,0.473231175356044,0.228280289794493,0.436359076177608,0.640445933534729,2.2383336723094,2.43203603695128
"8023",0.129995462709456,0.59740822527674,99688.0463938578,0.0107378621315304,0.685344594521797,0.0933347294526902,0.698480631435523,-4.31521441932302,-4.82546520211734,0.754154652371304,0.469990834012436,0.681668010074645,0.692827763392706,0.0998219781374792,-0.0803266264614649,2.72475522598485,1334881.96141319,2.06557584338821,0.502292945368099,10.6946336756111,0.0151982173557801,-6.16382170741446,0.445477100037155,0.436831821207888,0.71711492828792,0.405479098417563,0.139257599070785,0.12887816335354,0.0902703835681314,0.424190787080943,0.192616281899856,0.318369919517404,1.10667810525417,1.97834043631764,0.82927440232815
"8077",0.119718532886007,0.985463986025425,44541.1343942105,0.00466887282928452,1.43380189929565,0.225041032083755,0.654936790140346,-4.65231699475087,-4.46029833495617,0.806478486916167,2.43011860373765,0.935616053604986,0.625198279846227,0.0510159295960329,-0.210803134850576,1.42382954063942,1378073.89233029,2.323978703795,0.445736125749419,7.04190616928972,0.0163119651146285,-8.56131769200787,0.264401967794285,0.238299346205313,0.19454509332194,0.455398282255046,0.0805259976717643,0.149244062288897,0.148141352534993,0.310075901920872,0.254733503961295,0.409405390363187,2.16641644276377,2.43209293554561,2.33670898083403
"8131",0.179536275662133,0.102244447951671,65813.1657398771,0.0043825252665428,1.25932261243404,0.0751825064954755,0.999341993590933,-5.3663291842863,-9.97894090807997,0.750009049502783,2.93699655411535,0.905430224221665,0.52202041706827,0.225723987978417,-0.364478149702772,2.38815961614018,1040909.77192391,2.45202270334179,0.321345488455729,6.05053234752268,0.0140739806660494,-7.05231534820981,0.141544092599535,0.543647275021067,0.670646729245782,0.380624533380615,0.138529678428546,0.144421855134075,0.0878844449059106,0.355314510123234,0.258065201367019,0.482922994183935,1.50050680447064,1.58104789143974,1.8133706468832
"8185",0.159021352528362,0.0400499419553671,45585.1262066572,0.00679364338474115,1.00636933471612,0.21788424215345,0.873286464046105,-3.14450451495592,-9.14689048773609,0.855962307603681,1.3656268539557,0.607297518565319,0.892392931976938,0.0516710590638104,-0.407363618928357,3.09767595818732,1210785.59068032,2.84718620137079,0.351842607799801,14.6047249646392,0.025884178512056,-4.34326370229013,0.34796751573158,0.281155759682879,0.576545275328681,0.922368912601378,0.123080880605499,0.0728393151859054,0.0750986832517665,0.506207904808735,0.154708328223322,0.460088065036386,1.39880378647521,1.59939649629124,0.579164390775608
"8239",0.122934235201916,0.190286845671944,94770.2802333515,0.00722537292588386,0.791958249084652,0.120057280472683,0.995035916494089,-3.75383788237814,-8.03595911148935,0.971070824491209,2.07837042301511,0.775141739218961,0.650861109568505,0.206786230871221,-0.0425904070684919,3.49050572253647,2444297.34978126,2.97477299728256,0.36753194709064,8.65154461608035,0.0326901251036766,-7.09006268647499,0.59533617835457,0.16452695126296,0.00340030940598808,0.321889821621589,0.140723422400537,0.148161205194076,0.114569507758366,0.552870693817746,0.15422273511946,0.471527086375514,2.32028256124186,1.85178098788799,1.38087549999616
"8293",0.100170846468303,0.752181774582714,86977.5572764629,0.00341023996112868,1.00199966239242,0.246183760245403,0.681354423412704,-3.40266723256558,-8.51128857398406,0.802429453590303,1.15559761236305,0.68925818614848,0.96201303115522,0.00125884698674781,-0.366126015585614,1.7625731431297,1423913.87813259,2.07849783480924,0.470087911196868,8.1244557860191,0.0190762024469967,-9.78204368040897,0.529508164519211,0.0440468688914552,0.37601611332735,0.514958886629902,0.0569644821041729,0.0541136887392495,0.0524522724535782,0.329914596655394,0.272523166857718,0.366388911953755,0.542389750328986,1.40737221962063,0.792292609152978
"8347",0.144368162946077,0.143457823999925,85758.6151275318,0.00981189562594984,1.33354171831848,0.201337666143663,0.578482070136233,-2.69424527230673,-8.88198562119156,0.981582560626673,1.78290888785665,0.928238599027041,0.930891526244231,0.169311721370032,-0.0540435378008988,3.48190696084872,1759533.37492654,2.05857511501992,0.59871532120707,8.81807427830063,0.0125252112733641,-10.0230182424001,0.668645729931071,0.645572644391796,0.0169696853018831,0.534860317230923,0.145826835845248,0.112477924484177,0.0931896967497887,0.579448419059231,0.208574098535813,0.303013091153605,1.6041963588755,1.14456562692504,0.989756631768495
"8401",0.128162378089386,0.845355951715028,94160.1552841312,0.010701652318174,0.691327522122418,0.171433858027449,0.837714912149822,-3.35921584318858,-7.83756851629354,0.868595945560141,2.85320176361762,0.707911751922686,0.794852597413119,0.235714358913829,-0.378618683524546,1.88294909150922,2531556.77506467,2.45272287273954,0.487297880119644,7.79788045577006,0.0173615609969748,-4.84199059887789,0.637991664544446,0.672019873482641,0.92045468856697,0.690848871570779,0.0602490904686274,0.136983077803976,0.0671225502787856,0.489086002650799,0.280154924590315,0.399098421644839,1.74901090773629,2.19053133684704,1.50378271288095
"8455",0.113652758812183,0.896003990714671,51996.0139881296,0.0084750352329947,1.30435841537511,0.162922535732578,0.64577185138769,-3.71829716449603,-6.8114857031405,0.735309917717706,1.7015864613676,0.803310665749479,0.779743153363233,0.0757227734505432,-0.32153278219921,1.82548028941499,2428042.04049753,1.89837299820443,0.580919441206846,10.5984951351304,0.0197247942134382,-6.54423600046895,0.127380012709415,0.595696364506148,0.810874406059738,0.489800557633862,0.12769182787824,0.140509414481581,0.146327637572307,0.379074609114195,0.180641215432144,0.558719916234398,2.14617014222654,0.533897925110371,0.872726675171312
"8509",0.182139204491978,0.479296331646619,75116.2155681814,0.0109517831539235,0.537446109356475,0.073356028046619,0.978229693055619,-2.11554697999731,-5.32240494020283,0.778087229048368,0.510323282491551,0.916026765412651,0.999479866832262,0.21083277727419,-0.386219416271197,2.4120732631383,2454758.73768795,2.17040827779158,0.399914472299977,5.32483276481507,0.0314663751965422,-6.21427929735743,0.541318646288128,0.746103813519003,0.414338238794589,0.995774167022901,0.068689875317039,0.108653217764571,0.0817987887429772,0.555604976841074,0.248675654985826,0.289811569650937,0.595237232113467,1.87385394691998,1.84565057763291
"8563",0.101062658391078,0.25786970574758,98369.5504003845,0.00752509186187526,1.42840770466928,0.0645526487744792,0.767005473950994,-3.89948468900286,-6.86553818813525,0.811002796888817,1.21322722487865,0.713796397842467,0.772622120594606,0.105484356144443,-0.122460810479824,3.10723872011411,2081203.87288742,1.99360238787252,0.376161210852675,5.01675701224012,0.0307049228870086,-5.92696079844609,0.233408866993384,0.397540060833562,0.542356401305879,0.132182181272656,0.0518714442921337,0.0723939212583937,0.0622347009241348,0.441303883512912,0.298676531575969,0.328971096135164,1.64547663651425,0.607901048430789,0.524990320521477
"8617",0.164196744443732,0.590840864606434,54515.4333528189,0.0014624708885618,1.2935766645103,0.236871613777694,0.663134614683804,-5.89366017444525,-6.24094246129505,0.94614311710326,1.02177101035718,0.977524978511501,0.805549499753979,0.0948692015139386,-0.223419466665946,3.94137472859584,2495100.04727403,1.64193145745317,0.520964007564937,14.6921710765106,0.0269752343875421,-9.7470689423196,0.615074070117436,0.0545352758292574,0.77296647924697,0.135860371015733,0.129574112533475,0.0929105346170254,0.0651758735543117,0.389175295211666,0.171070660332218,0.441132717895042,0.868711663315922,2.07578687851221,1.92057752048913
"8671",0.149321415116661,0.481123888540315,40698.7873569014,0.00929251113015343,0.526157056071796,0.239948293916241,0.693571532031638,-3.16868867652491,-11.0756884720176,0.815532500857487,1.10337022156126,0.812584185315762,0.699810748207965,0.0632125242968323,-0.357853268241743,1.60895275306772,2656040.85475439,2.0278036166355,0.49162592580216,13.9965264905943,0.0336188075951968,-10.4636960747,0.191961721240892,0.625560229889816,0.22502420800156,0.912625659722835,0.0587022219960345,0.0969237989832182,0.0829094981420785,0.399248741829803,0.161613090720086,0.37761783974492,2.43193285185781,2.24142009379816,2.25759594092426
"8725",0.154675901448471,0.345311102611013,25544.5635087381,0.00306935036085313,1.09196779504418,0.153390761581104,0.764714086315362,-2.04045572090428,-6.65012205913663,0.89234690223413,1.68635811696222,0.961116824808065,0.855474518931587,0.145865349578089,-0.427946820190409,2.10404520631186,2834402.38895826,2.14640024529886,0.356445437814924,7.15442041849019,0.0159725519141507,-9.40396497617476,0.716261414699839,0.695972220995463,0.388545484762872,0.240258720396087,0.142633547694888,0.13623109034251,0.102042470065411,0.325595966612885,0.292575586371124,0.507553698367206,1.62689358173651,1.77798178829151,1.30060332182171
"8779",0.148163310399861,0.539226203269791,73385.3130250354,0.00844404823109391,0.442958146843826,0.244536667998545,0.926520402254537,-4.13934507328086,-6.28280621432699,0.71331531188963,1.71299185314246,0.725337382394355,0.627602238613181,0.189648646639835,-0.262612889882876,3.34143950315076,1997750.78812148,2.86128813483578,0.419525870978949,11.0947038492886,0.0183609669824545,-8.65671401994303,0.466764069801429,0.0258941890881397,0.573779402645305,0.0921534466079902,0.0663253517425619,0.0825158230212983,0.139937662281678,0.518272114657331,0.228962598689308,0.311433837946784,1.13246625378431,2.32022103244058,0.973368448992353
"8833",0.129225520805572,0.806486647191923,33433.7401903758,0.0108403840438323,0.637007296691881,0.201019171281296,0.903739633252262,-3.79938446748536,-9.33657782303169,0.978760039161076,1.20906550896797,0.911667729128618,0.550522242437582,0.165920773000398,-0.413255090437015,3.03880616069073,1239662.69796481,2.73061700900551,0.434159654473769,10.4507839308353,0.0170333137837763,-9.83858935747296,0.203500049962546,0.582022577871103,0.361159036905738,0.388276584311388,0.0704912453045836,0.0951199874368031,0.0768924702112563,0.372852750111464,0.206898275722051,0.497586617024709,1.2693742513172,1.98356176494551,1.23351940849773
"8887",0.155139222867205,0.647740194507642,30289.5268857537,0.0109217590175266,0.960426085712388,0.197179415682403,0.959446747358306,-5.23373862629291,-7.95649437183514,0.988342001689831,2.32186674558968,0.908257220000029,0.986244014520198,0.244581918866606,-0.10236436203937,2.26630991389044,2354822.79012911,2.87397671838873,0.37058743236016,5.69444281759206,0.0342046009748352,-8.28120613802224,0.454814072312205,0.839884089444531,0.692473849359667,0.466979528061347,0.0903156532185385,0.128468970779912,0.0771515788279939,0.522853894166404,0.202039280294033,0.335364154007984,0.931852694998844,1.55513576261185,2.31931802483769
"8941",0.138787052325904,0.222286891600816,69283.0452402704,0.00189495480981423,1.07932329951529,0.190970914660866,0.880726697929786,-5.79469884831458,-5.42125429457054,0.809001429379685,1.89191692331983,0.674662506466731,0.540107843948645,0.130222634652455,-0.289306104000425,1.58313566261902,2884329.90748435,1.9862294918712,0.511747357386863,9.61821144497953,0.0216237292999073,-9.91836350138299,0.165265776093001,0.990817791729933,0.648711570912274,0.833614779410418,0.133391124064452,0.0892746247195173,0.129651668955805,0.358112661453383,0.260161756597809,0.30583151870477,0.998315766650357,0.673351853723009,2.18620634177921
"8995",0.131263472858933,0.629343728718813,76427.0851291949,0.00653838483313215,0.806883222487173,0.148433755447695,0.937517432143213,-2.60699370463844,-11.8976951941755,0.93982330259541,2.80098394976285,0.816535427363124,0.984908771201153,0.0398532506669289,-0.151476808323059,1.05200685895514,2318125.94970688,2.80083230757737,0.402399393920903,6.26799473274732,0.0127758856612516,-9.07878488497809,0.243524865777581,0.846267282585613,0.467114073086996,0.263723702069838,0.116636874529999,0.149894404954393,0.0948973178184824,0.38700183702478,0.176572646747518,0.390250597780431,2.28998064116237,1.78698404715654,1.14494414264767
"9049",0.174154092101729,0.587901943991892,71393.2947439607,0.00139845317549771,0.601887110383017,0.0914362415677169,0.774155854750425,-5.66570225820877,-7.54587472723797,0.959460609191214,1.10871901677911,0.792651210989337,0.908743487268221,0.20968008408905,-0.255910702202818,3.79957585483673,1345491.96940148,1.92365609157365,0.589237596648163,8.20637478929712,0.0303999289468346,-7.49913105369546,0.111990649133455,0.524298781699035,0.1050315619295,0.951592609219952,0.0844864967387402,0.145767455089372,0.0728301775011932,0.496162315656198,0.157200184895773,0.369755742994184,1.26037145802075,2.1437400722638,2.45108562808988
"9103",0.126621348728077,0.0123040931485593,49134.1683865467,0.00170170944667421,1.0543650965594,0.199678258434142,0.894273391528986,-3.67450306722429,-7.35485840460286,0.954745128584094,0.488946478538853,0.791391596534755,0.519200174589059,0.157514009535662,-0.182142103250371,3.63812797563849,2557982.64825484,1.50776497579704,0.497543053161004,9.1697320165229,0.0285976400846477,-11.4160990263522,0.588001873322064,0.390140421191463,0.479330591679318,0.123178270260105,0.0766936033387901,0.103167079892824,0.0530317503265105,0.470216108614439,0.184290977170807,0.362103203662625,1.54160744740999,1.18781624587316,1.468897553085
"9157",0.110650554287597,0.764964770539664,38147.9021968262,0.00483080693321768,0.7706662040503,0.178814553862685,0.554736860009143,-4.23607243499719,-6.69289742923342,0.918145565528306,1.34495068574476,0.601766078814864,0.907263982561417,0.00860962408245541,-0.346472066945862,3.30142488048994,2472274.75480642,2.19364196212613,0.359747551594279,12.5328207721817,0.032294434957275,-6.15769525974058,0.77448140327225,0.815091427656589,0.634213357056724,0.962180340531049,0.0714989751414396,0.0704643035779009,0.138159520435496,0.411559645545948,0.168857924657932,0.287374425539421,2.25252859832062,1.82274068033047,1.00762780122183
"9211",0.127463616258581,0.935922777382657,62167.745156592,0.0076640967342502,1.18548357126059,0.233939119114366,0.885580270683858,-4.38125507132616,-8.46485957888886,0.864002396421973,2.59050042832327,0.841129349512979,0.52388731377956,0.211722285452706,-0.0279713465453824,2.68269310688251,1474950.00877418,2.62576865796174,0.492797300716862,10.4371517435182,0.0160328509824747,-6.41505566751584,0.155959902753471,0.801620159280719,0.824771478091134,0.367087091937428,0.0940268597494578,0.0630168507320341,0.0953996119945077,0.316598897648766,0.260837948702043,0.464618243864737,1.78500262542891,1.62454194500549,0.730371639036259
"9265",0.166757149053505,0.405082310264697,61003.8716186245,0.00580876887789229,0.926775339972111,0.0653514496370917,0.855660621719435,-5.5297980255913,-10.2863561684359,0.711908912908286,1.67065283966658,0.901521450376604,0.741358730289503,0.20805656649376,-0.431394089517999,1.40040750756627,2989708.22836272,1.64759564953158,0.526336967729498,5.51737359620165,0.0250769655485492,-11.4772514594719,0.110455830364488,0.532811805863166,0.300849867060315,0.279079631349305,0.141324296598672,0.117130511500989,0.106524055865244,0.520693640699692,0.152893572509405,0.444800897025177,1.03534122947791,0.756781512101332,1.96711135310052
"9319",0.141714722417644,0.513029077894753,67808.8998639141,0.00657080818298156,0.722003164785332,0.0981280333878385,0.721650190411019,-3.27165048972704,-6.07016530904919,0.788478885983815,1.65214646622361,0.746951847083401,0.716845215357607,0.091870077267231,-0.338911306650843,3.6540492492239,2868112.32967302,1.96717073529493,0.564658664640854,7.45187131636776,0.031301747285657,-10.9603603228554,0.562682109888643,0.62483298195526,0.25429659579182,0.129415708468296,0.0931661580224754,0.0934453669697978,0.0888011557352729,0.532689340501232,0.18936680627754,0.422949644986494,1.43640091447138,2.00274463425854,2.17780824673299
"9373",0.163301340998849,0.928387963880086,69086.4903063339,0.00381318427753285,1.45677849326527,0.0947191766637843,0.760121929787565,-2.09192439081613,-7.61074144462123,0.935603959837346,2.26549019244244,0.776704277182463,0.742790945465676,0.114156166277826,-0.0257816860021557,3.83363524266984,2698552.25177249,2.70311803958612,0.583999981265631,11.5254347305279,0.0226974261216179,-7.69749848876149,0.130868468655855,0.902099397632992,0.3721791179711,0.970659443176119,0.121112307792879,0.125829165506293,0.0822816466017393,0.313367775301612,0.218596760019602,0.374974234695546,1.96200862390149,0.893971107891388,0.85661118500788
"9427",0.125523063333705,0.737546298482921,51041.3491505897,0.000917622507616179,0.645004094535718,0.143660463248962,0.600322099772748,-4.66743339341134,-7.69780162689276,0.846525017599226,0.6779966243149,0.876147994517349,0.958112010695622,0.247317817656731,-0.328928210025188,2.33380696641863,2020646.81973774,1.93626900552947,0.346544908734388,8.51702549672918,0.0141887841600092,-4.63736934300512,0.436557948220521,0.31968860093737,0.93854938329896,0.65626343977754,0.122296556561603,0.0769122146292357,0.0779324505242985,0.328258357505756,0.255798263057484,0.504848392256303,1.22311888064581,1.70856577861693,0.562867512343393
"9481",0.196691142230178,0.0722930428036489,43554.2760619137,0.00496818155436544,0.942842469590833,0.208601244703095,0.802573570504901,-3.98939358812757,-8.29749112808146,0.937851508915075,2.92095351769597,0.691070653822273,0.979055702735786,0.00323898772126995,-0.0962696067808429,2.19811383845867,1962015.39198868,2.19975686259801,0.398323669995996,6.60874827371445,0.033250043418112,-4.70404943730682,0.393019109333982,0.00729199098772369,0.776182929723291,0.157538773969281,0.149749568828032,0.12490018657723,0.130033973310143,0.350382338075363,0.174370969201089,0.308069905580673,1.05377699792903,1.30146737237598,1.06513132558308
"9535",0.165189733166364,0.770835715326248,36880.0781362515,0.00587153465172858,0.659349820118514,0.102962448394246,0.846014693386387,-5.57253525403328,-11.2003432124015,0.968501285537728,2.47075279703772,0.636758991918527,0.525883405589848,0.120054200052982,-0.129595392613555,1.72340734506724,1861843.74690056,1.65255253504089,0.344230206940672,14.7183688352583,0.0222890581519216,-5.75759639749303,0.134758300815825,0.548493810882792,0.259295130874962,0.0337686861958355,0.132081819948857,0.127250244707917,0.128361530297785,0.531556799659366,0.271825295147777,0.457595823324099,2.37150123711081,1.31017626192837,0.518766977388121
"9589",0.185539336921298,0.197272348399274,72514.7371942003,0.00270605642040027,0.883519935742952,0.159111973932886,0.615168153004488,-5.0278749904735,-9.09152653978206,0.818815491750487,0.991958324229674,0.902809718311764,0.552553835836588,0.206084475529206,-0.465284631870454,2.60219167376868,1567212.06233604,1.71368200071738,0.529759585197433,14.0250069170957,0.0255916231084529,-10.2855380125996,0.742094473845791,0.605398285673,0.082949112552451,0.329776403425494,0.10785278244107,0.116334491864312,0.111652467197157,0.418581820339535,0.153516749713279,0.43031176343509,1.23662394519172,0.845216093911242,2.11630266569802
"9643",0.197131709343754,0.251436822168762,88176.1595606513,0.00120593018806307,1.06064185944235,0.206829535977231,0.829234613596345,-4.29938703020569,-10.201480989866,0.976853011366329,1.01185322624491,0.664502795949578,0.706653254303965,0.0623949606859242,-0.132627431901055,1.96155536278267,1443996.84313685,2.81672517037368,0.314461834316142,10.3908860590542,0.022659846731036,-8.63466367036104,0.584084562515607,0.172534681085963,0.298675014259061,0.864062837789534,0.0888306874964619,0.0670292450289708,0.0999091529222205,0.390430178046098,0.245780310134694,0.499351239596587,0.866128592145525,2.06591315503083,0.75159575638664
"9697",0.157345917335246,0.0615342379873619,66422.5377469265,0.00515932306253817,1.43930144253734,0.186162245299784,0.511711039566435,-2.99637343563605,-4.76005587122403,0.827455810873653,2.91125863072185,0.996341480180155,0.71768194128701,0.0733815389705706,-0.0796521242265589,1.56151318026357,2758893.74042861,1.79477787347802,0.334740695366054,6.17421102955705,0.0242227302308485,-11.3620191201288,0.658667669488699,0.666767948536435,0.220523676297162,0.250278084991733,0.0947569785483647,0.130967634716304,0.0703623820008943,0.537181883678283,0.167300500719866,0.298157247780915,1.79471604916104,1.55271299851598,2.41675759697175
"9751",0.195316496164887,0.967588284177473,28894.4399685715,0.00824413730520755,1.21075096592051,0.173825337283342,0.634181059682742,-4.01491752477363,-8.95972433594055,0.876831650846638,1.76333617664859,0.984184423005208,0.686810141826281,0.199482149310061,-0.219277478198637,3.0108764983702,2529096.23787506,1.59160937250475,0.522399496772443,5.85764983579284,0.0235478856059321,-9.38975985579193,0.702202339768526,0.551554814808769,0.0258730511809699,0.00652099337195978,0.115856730503612,0.0698506336322753,0.146732917257468,0.446972608994541,0.24007553337951,0.525652212932846,2.00280921955166,2.05651581390063,1.87231589723704
"9805",0.171393577924697,0.00154765044455416,30088.9067005774,0.00978247775950236,0.679933588596759,0.0722757063657627,0.636967265302083,-2.03806715085637,-11.1900650141761,0.931643000990734,0.519931652655741,0.763785572991706,0.964118374447571,0.108491351005214,-0.230207829780993,1.01109281250392,1136484.78711955,2.71464709768246,0.308382712622406,10.5019507824443,0.0240247094260429,-10.2243527920824,0.328304493095842,0.41346077516675,0.9163615235826,0.434781007764395,0.140197908241418,0.102806722967885,0.0969923503142782,0.513506949251273,0.215082547914411,0.416961859487277,2.21258613880471,1.90042890240328,1.34593824865775
