Link,Abstract
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032844946&partnerID=40&md5=92697b24ca34cfc03c82ffb656b9da11","As the conditions affecting business and healthcare organizations in the United States have become more turbulent and uncertain, strategic planning has decreased in popularity. Strategic planning is criticized for stifling creative responses to the new marketplace and for fostering compartmentalized organizations, adherence to outmoded strategies, tunnel vision in strategy formulation, and overemphasis on planning to the detriment of implementation. However, effective strategic planning can be a force for mobilizing all the constituents of an organization, creating discipline in pursuit of a goal, broadening an organization's perspective, improving communication among disciplines, and motivating the organization's workforce. It is worthwhile for healthcare organizations to preserve these benefits of strategic planning, at the same time recognizing the many sources of turbulence and uncertainty in the healthcare environment. A model of 'strategic cycling' is presented to address the perceived shortcomings of traditional strategic planning in a dynamic environment. The cycling model facilitates continuous assessment of the organization's mission/values/vision and primary strategies based on feedback from benchmark analysis, shareholder impact, and progress in strategy implementation. Multiple scenarios and contingency plans are developed in recognition of the uncertain future. The model represents a compromise between abandoning strategic planning and the traditional, linear model of planning based on progress through predetermined stages to a masterpiece plan."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033008778&doi=10.1093%2fheapol%2f14.2.127&partnerID=40&md5=0a2bc01d5ead53024d909c6d7e9f52a5","In this paper we present approaches to problem structuring that have been employed to derive planning guidelines as part of a comprehensive strategic planning process. The approaches were developed for use in the context of a developing country, where quantitative data is particularly scarce. They rely heavily upon the informed judgement of technical planning officers. We discuss ways of ensuring that the approach remains flexible and participative."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032941251&partnerID=40&md5=5d6e4e50f6dccb4bf355450f443e9b27","Strategic planning can help a medical practice take an honest look at itself in light of the changes taking place in its environment and within the practice itself. The objective is for the group to design a plan, or road map, to its envisioned future. For medical practices, strategic planning is a four part process: 1) gaining buy-in for the process itself from the leadership and physicians; 2) gathering pertinent data about the group's environment through external resources, and about the group itself through interviews and surveys of physicians; 3) conducting a facilitated off-site retreat of key physicians and leaders in order to review data, discuss issues and develop a one to two year action plan; and, 4) carrying out the action plan developed at the retreat and measuring its outcomes. A follow-up mini- retreat about six months after the first retreat is highly recommended, as is instituting a process of sharing of the results and outcomes of the plan with all members of the organization."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031783027&partnerID=40&md5=f34feada684f8c778538dc052cc7f3cf","The first generation of mergers and managed care hasn't slowed down group practices' need for strategic planning. Even groups that already went through one merger are asking about new mergers or ownership possibilities, the future of managed care, performance standards and physician unhappiness. Strategic planning, including consideration of benchmarking, production of ancillary services and physician involvement, can help. Even if only a short, general look at the future, strategic planning shows the proactive leadership needed in today's environment."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031816738&partnerID=40&md5=2409aa4e35fb40f41250d141d74536c3","Changing market conditions are challenging healthcare organizations to determine how to allocate resources and make operational planning decisions to prepare for future changes. A vital part of meeting these challenges is understanding the part of market stages, and using that knowledge to build effective business strategies. Financial modeling that includes market-stage information provides insight into market opportunities and presents a clearer picture of the organizational changes that will need to be implemented at each stage. Effective strategic action should take into account critical success factors in market responsiveness, organizational responsiveness, operational effectiveness, and financial strength."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040238554&partnerID=40&md5=726715dbcb0d41a9f8b9f101539e020a","This paper extends the study of contextual determinants of planning processes in three important directions. First, we present a comprehensive conceptualization of planning processes along six design dimensions. Second, in addition to examining the effects of environments, technology, and organizational complexity, we assess the effects of the organization's strategic orientation on the design of planning processes. Third, we move towards a configurational approach and explore the effects of concurrent presence of multiple contingencies. The study uses data from a large sample of North American corporations. The results suggest that the forces of context govern the design of planning processes. Furthermore, exploration of the effects of concurrent presence of multiple contingencies provides interesting illustrations of situations where the forces of context are aligned in the same direction as well as situations where the forces pull in opposite directions."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344456819&partnerID=40&md5=c36d67bd0e6c765d54130ba8c3facda1","This paper reviews the strategic options facing Canadian mines in their quest to develop and implement an advanced mining technology to maintain competitiveness. This is seen as complementary to other innovations relating to management and policy issues. Advanced mining technology should most sensibly be achieved through evolutionary change, whereby new enabling technologies are integrated with conventional mining technology. Four key components of evolutionary change are considered in detail: incremental advances in conventional mining technology; creation of the digital mine and intelligent mining through information technology; automation of conventional mining practices; and development of distance mining. The case is also made, however, to counteract the current trend away from more revolutionary R&D, to anticipate longer term needs which will warrant more radical change in methods and equipment."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031145916&partnerID=40&md5=6c074ad581e473e9a863578fc0b03677","Xerox applies the Search Conference method to reconnect employees."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030642456&partnerID=40&md5=1a61c2f22cf446a0ef3809d670f434a5","The purpose of this study was to further explore differences between entrepreneurs and managers in large organizations. However, rather than focusing on previously examined individual differences, this study examined differences in the decision-making processes used by entrepreneurs and managers in large organizations. Building on nonrational decision-making models from behavioral decision theory, we asserted that entrepreneurs are more susceptible to the use decision-making biases and heuristics than are managers in large organizations. To understand why entrepreneurs and managers in large organizations may vary in the extent to which they manifest biases and heuristics in their decision-making, it is important to understand the utility of nonrational decision-making. Under conditions of environmental uncertainty and complexity, biases and heuristics can be an effective and efficient guide to decision-making. In such settings, more comprehensive and cautious decision-making is not possible, and biases and heuristics may provide an effective way to approximate the appropriate decisions. The use of heuristics has also been found to be associated with innovativeness. Perhaps a critical difference between these sets of individuals is the extent to which they manifest biases and heuristics in their decision-making. We examined differences between entrepreneurs and managers in large organizations with respect to two biases and heuristics: overconfidence (overestimating the probability of being right) and representativeness (the tendency to overgeneralize from a few characteristics or observations). In this study, entrepreneurs are those who have founded their own firms and are currently involved in the start-up process with the average time since founding of 1.7 years. The analysis for this study involved responses from 124 entrepreneurs. Managers are individuals with middle to upper level responsibilities with substantial oversight in large organizations. To be included in this study, the managers had to oversee at least two functional areas (sample average was 4.55 functional areas). Usable responses were received from 95 managers. The results from the logistic regression analysis show strong support for both hypotheses. Even after controlling for numerous factors, such as several traits and demographic factors, enduring support was found for the way entrepreneurs and managers in large organizations make decisions. Our overconfidence and representativeness variables correctly categorized entrepreneurs and managers more than 70% of the time. Thus, this research indicates that entrepreneurs do behave differently than do managers in large organizations and that these differences are substantial. Practically, we speculate that without the use of biases and heuristics, many entrepreneurial decisions would never be made. With entrepreneurial ventures in particular, the window of opportunity would often be gone by the time all the necessary information became available for more rational decision-making. Additionally, successfully starting a new business usually involves overcoming multiple hurdles. Using biases and heuristics as simplifying mechanisms for dealing with these multiple problems may be crucial. To face such hurdles from a strict econometric approach would not only postpone decisions, but would in all likelihood make them overwhelming. More specifically, overconfidence may be particularly beneficial in implementing a specific decision and persuading others to be enthusiastic about it as well. The use of biases and heuristics may also offer some help in explaining why entrepreneurs sometimes make bad managers. Whereas the use of cognitive biases may be beneficial in some circumstances, it can lead to major errors in others. Although research has yet to establish performance implications, it is possible that the more extensive use of heuristics in strategic decision-making may be a great advantage during the start-up years. However, it may also lead to the demise of a business as a firm matures. © 1997 Elsevier Science Inc."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030116592&partnerID=40&md5=9b6aa669c66f0d4d163ffd5f2b72146f","The present trend in healthcare delivery is away from classic fee-for-service practices toward providing tightly controlled ""products"" in the form of Health Maintenance Organizations (HMO's). To thrive in this changing marketplace, wound clinic practitioners must understand the background of managed care and its terms, and be familiar with the concepts of capitation and incentives. Part of managed care's impact upon the specialty of wound care is that practitioners must define outcomes, healing rates and standards of care. Patient referral will depend on the cost effective delivery of care from all specialists in addition to the primary care physician. To meet these needs the authors created a hospital based wound care clinic with multiple interrelated areas of influence and have gathered statistical data. Managed care is here to stay and wound care practitioners must learn how to prepare for it and deal with it effectively."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029876052&partnerID=40&md5=6bab5b304bb287a4f325c556d0872f26","Rapid changes taking place in the various markets served by academic health centers (AHCs) are forcing these institutions to make difficult strategic decisions that may change AHCs' historic priorities. The authors present an approach that can help AHCs visualize possible new configurations of their traditional services of research, education, and clinical care. This approach is based on successful strategic management methods from the private sector and involves a three-dimensional 'topography of services' encompassing all possible configurations of AHCs' services. From among the many possible configurations, the authors discuss three in detail. The historic one, which they call the traditional model, is characteristic of AHCs that give high priority to biomedical and clinical 'research, have broad medical education activities, and deliver comprehensive, high-quality clinical care. In the future, this configuration will be rare, and two others are likely to predominate. First is the 'revised' traditional model, which would offer 'boutique' clinical services, biomedical research, and medical education for MD-PhD students, residents, and fellows seeking tertiary care or academic careers. The patient care required for undergraduate medical education and clinical research would be provided by partnerships with community-based providers. Second is the academic services model, which would focus on competitive primary and secondary clinical services, health services and operations research, and primary care medical education. The authors discuss the implications of these models for AHCs' organizational structures and faculty incentives. They conclude that the clarity with which AHCs' strategic decisions are made and communicated to faculties and the incentive systems that are selected to motivate faculty and to provide the selected services may ultimately determine which institutions survive."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3843097044&doi=10.1108%2f01443579510083596&partnerID=40&md5=f85d67f6c5a6907a794c1a10ec74915d",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028209517&partnerID=40&md5=ba093f742deddc1ba5d2e84f23df07b4",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027996405&partnerID=40&md5=d19b3092214e394303458353cf0305ea","The purpose of strategic planning is to create a favorable match between the organization's characteristics and its environment. Managers often focus exclusively on adapting the organization to circumstances in its environment. This approach overlooks opportunities for fostering environmental changes that will be favorable for the organization. Such changes often can be achieved through political action. Political action is an extension of the process of maximizing opportunities and averting threats. It requires the additional work of policy analysis and stakeholder assessment followed by developing and implementing a political strategy. The strategy must consider the possibilities for effective intervention at one or more of the five stages of the policy process. The choices also must take into account the positions of other stakeholders and the costs and benefits that the organization anticipates from each of the four strategic approaches: indirect action, collaboration, negotiation, and contest."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028370658&partnerID=40&md5=6c837696270a4f225912bf003b9a4645","An alternative to spending a six-figure sum for a consultant-produced strategic plan may be for the staff of a healthcare organization to develop a strategic plan as a 'do-it-yourself' project. In addition to being less expensive to acquire, such a plan offers staff the opportunity to control the plan's content tightly and thus make it easier to implement."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027729941&partnerID=40&md5=d9d3079a6fe1ca8a03127f3ab55a193f","Scenario analysis is a strategic planning technique used to describe and evaluate an organization's external environment. A methodology for conducting scenario analysis using the Jefferson County Department of Health and the national, State, and county issues confronting it is outlined. Key health care and organizational issues were identified using published sources, focus groups, questionnaires, and personal interviews. The most important of these issues were selected by asking health department managers to evaluate the issues according to their probability of occurrence and likely impact on the health department. The high-probability, high-impact issues formed the basis for developing scenario logics that constitute the story line holding the scenario together. The results were a set of plausible scenarios that aided in strategic planning, encouraged strategic thinking among managers, eliminated or reduced surprise about environmental changes, and improved managerial discussion and communication."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027244656&partnerID=40&md5=89a3174f83a5f3bdd7ccfdb052f2b7eb",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027570675&doi=10.1108%2feb039546&partnerID=40&md5=4db53f6c0252904878a4a7399e07aa11",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876618994&doi=10.1108%2feb022700&partnerID=40&md5=58621a6f9ad8215b7e0337ca026c3869","The Americans for Indian Opportunity (AIO), a national Indian organization concerned primarily with tribal governance issues, has sponsored numerous projects during the 1980s which suggest that better models of communication and consensus-building are desperately needed within Indian tribal communities. Due in part to the use of forms of problem-solving that are incongruent with tribal values and cultural patterns, many Indian communities have been paralyzed in their efforts to develop consensus on strategic plans. While many tribes have experimented with various forms of conflict management techniques, careful consideration must be given to the appropriateness of the approach employed Because the cultural traditions of Indian communities are rooted in a consensual approach to problem-solving, dispute resolution approaches imposed by non-Indian law and bureaucracies often conflict with tribal values. This paper reports the attempt of one tribe, the Winnebago in Nebraska, to introduce a system of planning and problem-solving adequate for dealing with the needs of the tribal community in a culturally appropriate manner. © 1991, MCB UP Limited"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025485411&doi=10.1108%2feb060082&partnerID=40&md5=55cd620aca01f7ccde8be17612cdbdd8","Some assumptions of planners are no longer valid, and the tools they use to formulate strategy may need updating. The author investigates those assumptions and suggests a few techniques to supplement a planner's toolbox. © 1990, MCB UP Limited"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955002861&doi=10.1108%2feb045135&partnerID=40&md5=6cb2eff45b40e4df90753fbf990fca4c",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889949236&doi=10.1108%2feb004409&partnerID=40&md5=2597b2d73fac11662f5cfb717f7ba4da","This article discusses the place of the survey as one approach to human resource strategic planning. Viewed as a simple, efficient and effective approach to be used in the overall strategic planning process, the survey may produce desirable results that would be acceptable to all involved. It also provides opportunities to many individuals in the organisation to become directly or indirectly involved in the planning process, a phenomenon that is increasing in importance to management and non-management people. © 1986, MCB UP Limited"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-40149112013&doi=10.1108%2feb039076&partnerID=40&md5=13925f4f800a9fb77dba4616f962d921","The world's economic and business environment has changed in fundamental ways over the past two decades. Corporations now face growing incentives and pressures to seek opportunities in a world marketplace. This article describes a method that can be used by multinational corporations to recognize global competition within their industries, and it examines some emerging trends with which MNCs will have to contend. © 1985 MCB UP Ltd"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344339492&doi=10.1108%2feb008259&partnerID=40&md5=6feb5483f99299687530068f13be31ce","Environmental determinants of International Business Negotiations: A Strategic Planning Model Negotiation is a skill which can be learned. Most American and Western executives do not, however, devote sufficient time or effort to learn the art of negotiation or to understand the cultural differences among nations. The accelerating interdependency among global societies and the growing role of U.S. and Western countries in international trade, especially with Third World governments, strongly necessitate learning, experience, and training in this important task. True understanding of environmental determinants, styles, and tactics of international business negotiations is a must, if one is to achieve desirable outcomes. The old attitude of bargaining overseas and the John Wayne approach loill not work anymore. “Go native” and “adaptibility” will be the key words for successful international business negotiations in the future. © 1984, MCB UP Limited. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020182032&partnerID=40&md5=d646138582ac4bb23ada552f53f287ba","This paper continues a line of research into the effect of environmental characteristics and uncertainty on strategic planning. Results suggest that measures of uncertainty and the environment need to be analyzed independently, and that uncertainty is a strong moderator of environmental characteristics and industry groupings but does not consistently affect strategic planning activities."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020119953&partnerID=40&md5=5358b435ace1383fe0c8a7bff1c5c0a5",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948203324&doi=10.1108%2feb001285&partnerID=40&md5=6d41802852c9fe07c5704e7f9049128b","The increasing interest in aquaculture by corporate groups outside the industry and the rapid pace of technological change in culture techniques combine to cause long-term planning to be an increasingly important management function. A planning matrix is presented to assess identification of alternative strategy paths. Diversification is also discussed and examples provided of opportunities available for corporate expansion by this route. © 1982, MCB UP Limited. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250259679&doi=10.1007%2fBF01934871&partnerID=40&md5=94885a85012ff3aeeefd3840945f84c0",[No abstract available]
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951581759&doi=10.1108%2feb038885&partnerID=40&md5=1038f4070b012ab61d4fb7d55bc9fcdf","Is strategic planning a lasting management tool or just another management fad? Four factors—top management commitment, sound segmentation, training and development, and periodic reviews—will spell success. Planners who ignore them can expect strategic management programs to fail. © 1980, MCB UP Limited"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-31144438895&doi=10.1108%2feb038887&partnerID=40&md5=eff142bcf2461c70c1bf4db8f73bb2fa","Companies have been predicting marketing and economic conditions for years, but they lag behind in forecasting environmental changes that can have dramatic impact on their operations. SPIRE is a systematic approach to spotting coming problems, as a look at how one company put it to work indicates. © 1980, MCB UP Limited"
