"";"company_id";"indicator_id";"2011";"2012";"2013";"2014";"2015";"2016";"empresa"
"667";910638;"Depreciation";6267000;8441000;9746000;14727000;20979000;24331000;"3D Systems Corp"
"668";910638;"DepreciationAndAmortization";11502000;21229000;30444000;55188000;83069000;60535000;"3D Systems Corp"
"669";910638;"EarningsPerShareBasic";0,71;0,72;NA;NA;NA;NA;"3D Systems Corp"
"670";910638;"EarningsPerShareBasicAndDiluted";NA;NA;0,45;0,11;-5,85;-0,35;"3D Systems Corp"
"671";910638;"EarningsPerShareDiluted";0,7;0,71;NA;NA;NA;NA;"3D Systems Corp"
"672";910638;"EffectOfExchangeRateOnCashAndCashEquivalents";-155000;223000;334000;-5706000;-3079000;-1790000;"3D Systems Corp"
"673";910638;"EffectiveIncomeTaxRateContinuingOperations";-0,092;0,1;0,311;0,313;-0,014;0,014;"3D Systems Corp"
"674";910638;"EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate";0,35;0,35;0,35;0,35;0,35;0,35;"3D Systems Corp"
"675";910638;"EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance";-0,192;-0,124;NA;NA;-0,164;-0,585;"3D Systems Corp"
"676";910638;"EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential";-0,006;-0,007;-0,003;0,005;-0,02;0,031;"3D Systems Corp"
"677";910638;"EffectiveIncomeTaxRateReconciliationNondeductibleExpense";0,004;NA;NA;0,125;-0,001;-0,011;"3D Systems Corp"
"678";910638;"EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses";NA;NA;NA;NA;-0,168;NA;"3D Systems Corp"
"679";910638;"EffectiveIncomeTaxRateReconciliationOtherAdjustments";0,007;-0,002;-0,016;0,014;-0,004;0,017;"3D Systems Corp"
"680";910638;"EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent";NA;NA;NA;0,112;-0,005;-0,251;"3D Systems Corp"
"681";910638;"EffectiveIncomeTaxRateReconciliationRepatriationForeignEarningsJobsCreationActOf2004";NA;NA;-0,036;-0,12;NA;NA;"3D Systems Corp"
"682";910638;"EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings";0,007;0,001;0,002;0,081;-0,006;-0,084;"3D Systems Corp"
"683";910638;"EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign";NA;NA;NA;NA;NA;0,094;"3D Systems Corp"
"684";910638;"EffectiveIncomeTaxRateReconciliationTaxCreditsForeign";NA;NA;NA;-0,063;-0,002;-0,065;"3D Systems Corp"
"685";910638;"EffectiveIncomeTaxRateReconciliationTaxCreditsResearch";NA;NA;-0,006;-0,219;NA;NA;"3D Systems Corp"
"686";910638;"EffectiveIncomeTaxRateReconciliationTaxSettlementsStateAndLocal";0,013;0,023;0,024;0,003;0,009;0,039;"3D Systems Corp"
"687";910638;"EmployeeRelatedLiabilitiesCurrent";7036000;13582000;13197000;20726000;24152000;22771000;"3D Systems Corp"
"688";910638;"ExcessTaxBenefitFromShareBasedCompensationFinancingActivities";NA;NA;26038000;7653000;-1243000;NA;"3D Systems Corp"
"689";910638;"FairValueAssetsLevel1ToLevel2TransfersAmount";NA;NA;NA;0;0;0;"3D Systems Corp"
"690";910638;"FairValueLiabilitiesLevel1ToLevel2TransfersAmount";NA;NA;NA;0;0;0;"3D Systems Corp"
"691";910638;"FiniteLivedIntangibleAssetsAccumulatedAmortization";45663000;NA;69554000;97121000;NA;134350000;"3D Systems Corp"
"692";910638;"FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths";NA;13632000;22120000;50888000;35113000;33286000;"3D Systems Corp"
"693";910638;"FiniteLivedIntangibleAssetsAmortizationExpenseYearFive";NA;9966000;13616000;24706000;16912000;11865000;"3D Systems Corp"
"694";910638;"FiniteLivedIntangibleAssetsAmortizationExpenseYearFour";NA;11074000;16109000;33280000;21606000;16121000;"3D Systems Corp"
"695";910638;"FiniteLivedIntangibleAssetsAmortizationExpenseYearThree";NA;12293000;18119000;41802000;26920000;19883000;"3D Systems Corp"
"696";910638;"FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo";NA;13513000;20302000;46105000;32087000;28287000;"3D Systems Corp"
"697";910638;"FiniteLivedIntangibleAssetsGross";99703000;NA;NA;NA;NA;255851000;"3D Systems Corp"
"698";910638;"FiniteLivedIntangibleAssetsNet";54040000;NA;NA;NA;NA;121501000;"3D Systems Corp"
"699";910638;"ForeignCurrencyContractsLiabilityFairValueDisclosure";NA;NA;0;0;0;0;"3D Systems Corp"
"700";910638;"ForeignCurrencyTransactionGainLossBeforeTax";-118000;145000;-773000;-5727000;-3263000;NA;"3D Systems Corp"
"701";910638;"FutureAmortizationExpenseYearFive";5680000;NA;NA;NA;NA;NA;"3D Systems Corp"
"702";910638;"FutureAmortizationExpenseYearFour";6826000;NA;NA;NA;NA;NA;"3D Systems Corp"
"703";910638;"FutureAmortizationExpenseYearOne";7093000;NA;NA;NA;NA;NA;"3D Systems Corp"
"704";910638;"FutureAmortizationExpenseYearThree";6981000;NA;NA;NA;NA;NA;"3D Systems Corp"
"705";910638;"FutureAmortizationExpenseYearTwo";7004000;NA;NA;NA;NA;NA;"3D Systems Corp"
"706";910638;"GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet";-118000;145000;NA;NA;NA;NA;"3D Systems Corp"
"707";910638;"GainLossOnSaleOfPropertyPlantEquipment";-256000;674000;-1128000;227000;43000;-2529000;"3D Systems Corp"
"708";910638;"GainLossRelatedToLitigationSettlement";NA;NA;NA;NA;-11282000;NA;"3D Systems Corp"
"709";910638;"Goodwill";107651000;240314000;370066000;589537000;187875000;181230000;"3D Systems Corp"
"710";910638;"GoodwillAcquiredDuringPeriod";49297000;131336000;NA;NA;55262000;52000;"3D Systems Corp"
"711";910638;"GoodwillAndIntangibleAssetImpairment";NA;NA;NA;NA;537179000;NA;"3D Systems Corp"
"712";910638;"GoodwillForeignCurrencyTranslationGainLoss";NA;NA;NA;NA;NA;6697000;"3D Systems Corp"
"713";910638;"GoodwillGross";NA;NA;128328000;259422000;44772000;NA;"3D Systems Corp"
"714";910638;"GoodwillImpairmentLoss";NA;NA;0;0;443659000;0;"3D Systems Corp"
"715";910638;"GoodwillPeriodIncreaseDecrease";NA;NA;128574000;235897000;NA;NA;"3D Systems Corp"
"716";910638;"GoodwillTranslationAdjustments";-624000;1327000;1178000;-16426000;-13265000;NA;"3D Systems Corp"
"717";910638;"GrossProfit";109028000;181196000;267594000;317434000;291809000;309751000;"3D Systems Corp"
"718";910638;"ImpairmentOfIntangibleAssetsFinitelived";NA;NA;NA;NA;NA;0;"3D Systems Corp"
"719";910638;"ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill";NA;NA;NA;NA;0;NA;"3D Systems Corp"
"720";910638;"IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic";25057000;34105000;55826000;5751000;-580720000;-53868000;"3D Systems Corp"
"721";910638;"IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign";7389000;9174000;8180000;11636000;-74233000;14056000;"3D Systems Corp"
"722";910638;"IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments";32446000;43279000;64006000;17387000;-654953000;-39812000;"3D Systems Corp"
"723";910638;"IncomeTaxExpenseBenefit";-2974000;4338000;19887000;5441000;8972000;-547000;"3D Systems Corp"
"724";910638;"IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance";-25892000;-8781000;NA;NA;NA;NA;"3D Systems Corp"
"725";910638;"IncomeTaxesPaidNet";1523000;3506000;5642000;15602000;12512000;11045000;"3D Systems Corp"
"726";910638;"IncreaseDecreaseInAccountsAndOtherReceivables";12090000;19246000;43684000;55977000;-20890000;-27130000;"3D Systems Corp"
"727";910638;"IncreaseDecreaseInAccountsPayable";-3457000;-238000;7620000;23482000;-18904000;-5878000;"3D Systems Corp"
"728";910638;"IncreaseDecreaseInAccruedLiabilities";141000;9081000;-6495000;16071000;NA;NA;"3D Systems Corp"
"729";910638;"IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities";NA;NA;NA;NA;624000;-6652000;"3D Systems Corp"
"730";910638;"IncreaseDecreaseInAccruedTaxesPayable";NA;1518000;NA;NA;NA;NA;"3D Systems Corp"
"731";910638;"IncreaseDecreaseInCustomerDeposits";857000;-1336000;1904000;1921000;1466000;NA;"3D Systems Corp"
"732";910638;"IncreaseDecreaseInDeferredRevenue";525000;1164000;7526000;8686000;-576000;NA;"3D Systems Corp"
"733";910638;"IncreaseDecreaseInInventories";2608000;12225000;30893000;30754000;31241000;22178000;"3D Systems Corp"
"734";910638;"IncreaseDecreaseInOtherOperatingCapitalNet";2159000;1251000;4563000;-11043000;9752000;902000;"3D Systems Corp"
"735";910638;"IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets";-45000;794000;1780000;9235000;-2197000;4369000;"3D Systems Corp"
"736";910638;"IncrementalCommonSharesAttributableToShareBasedPaymentArrangements";NA;604000;NA;NA;NA;NA;"3D Systems Corp"
"737";910638;"IndefiniteLivedIntangibleAssetsExcludingGoodwill";NA;NA;NA;NA;-104963000;NA;"3D Systems Corp"
"738";910638;"IntangibleAssetsNetExcludingGoodwill";54040000;108377000;141709000;251561000;157466000;121501000;"3D Systems Corp"
"739";910638;"InterestExpense";2090000;12468000;3425000;1227000;2011000;1282000;"3D Systems Corp"
"740";910638;"InterestExpenseDebt";1315000;11929000;2659000;NA;NA;NA;"3D Systems Corp"
"741";910638;"InterestExpenseDebtExcludingAmortization";NA;NA;1685000;NA;NA;NA;"3D Systems Corp"
"742";910638;"InterestPaidNet";1188000;9113000;1584000;888000;707000;839000;"3D Systems Corp"
"743";910638;"InterestPayableCurrent";950000;266000;73000;43000;42000;39000;"3D Systems Corp"
"744";910638;"InventoryFinishedGoods";18422000;24552000;NA;NA;NA;NA;"3D Systems Corp"
"745";910638;"InventoryFinishedGoodsNetOfReserves";NA;NA;37954000;47491000;57850000;61839000;"3D Systems Corp"
"746";910638;"InventoryGross";27825000;45354000;NA;NA;NA;NA;"3D Systems Corp"
"747";910638;"InventoryNet";25283000;41820000;75148000;96645000;105877000;103331000;"3D Systems Corp"
"748";910638;"InventoryRawMaterials";8797000;20325000;NA;NA;NA;NA;"3D Systems Corp"
"749";910638;"InventoryRawMaterialsNetOfReserves";NA;NA;34144000;46850000;43960000;38383000;"3D Systems Corp"
"750";910638;"InventoryValuationReserves";2542000;3534000;NA;NA;28225000;14770000;"3D Systems Corp"
"751";910638;"InventoryWorkInProcess";606000;477000;NA;NA;NA;NA;"3D Systems Corp"
"752";910638;"InventoryWorkInProcessNetOfReserves";NA;NA;3050000;2304000;4067000;3109000;"3D Systems Corp"
"753";910638;"InventoryWriteDown";NA;NA;NA;NA;21550000;11053000;"3D Systems Corp"
"754";910638;"InvestmentIncomeInterest";51000;168000;1258000;482000;521000;807000;"3D Systems Corp"
"755";910638;"LeaseAndRentalExpense";2738000;4968000;6891000;10427000;13960000;13232000;"3D Systems Corp"
"756";910638;"Liabilities";208186000;197109000;164064000;222973000;229757000;213581000;"3D Systems Corp"
"757";910638;"LiabilitiesAndStockholdersEquity";462974000;677442000;1097856000;1525970000;893275000;849153000;"3D Systems Corp"
"758";910638;"LiabilitiesCurrent";59023000;75153000;110456000;148491000;145471000;130405000;"3D Systems Corp"
"759";910638;"LineOfCredit";NA;NA;NA;0;NA;NA;"3D Systems Corp"
"760";910638;"LitigationReserveNoncurrent";NA;NA;NA;NA;11282000;11282000;"3D Systems Corp"
"761";910638;"LongTermDebtAndCapitalLeaseObligationsCurrent";NA;NA;NA;NA;529000;572000;"3D Systems Corp"
"762";910638;"LossContingencyRangeOfPossibleLossMinimum";NA;8e+06;NA;NA;NA;NA;"3D Systems Corp"
"763";910638;"MinorityInterest";NA;NA;1146000;1207000;-1263000;-3173000;"3D Systems Corp"
"764";910638;"MinorityInterestDecreaseFromRedemptions";NA;NA;NA;NA;NA;3533000;"3D Systems Corp"
"765";910638;"NetCashProvidedByUsedInFinancingActivities";209975000;111126000;NA;NA;NA;NA;"3D Systems Corp"
"766";910638;"NetCashProvidedByUsedInFinancingActivitiesContinuingOperations";NA;NA;298696000;308582000;-2157000;-3926000;"3D Systems Corp"
"767";910638;"NetCashProvidedByUsedInInvestingActivities";-95709000;-187654000;NA;NA;NA;NA;"3D Systems Corp"
"768";910638;"NetCashProvidedByUsedInInvestingActivitiesContinuingOperations";NA;NA;-173757000;-375441000;-120855000;-21882000;"3D Systems Corp"
"769";910638;"NetCashProvidedByUsedInOperatingActivities";27660000;53044000;NA;NA;NA;NA;"3D Systems Corp"
"770";910638;"NetCashProvidedByUsedInOperatingActivitiesContinuingOperations";NA;NA;25184000;51111000;-3128000;56902000;"3D Systems Corp"
"771";910638;"NetIncomeLoss";35420000;NA;44107000;11637000;-655492000;-38419000;"3D Systems Corp"
"772";910638;"NetIncomeLossAttributableToNoncontrollingInterest";NA;NA;12000;309000;-8433000;-846000;"3D Systems Corp"
"773";910638;"NetIncomeLossAvailableToCommonStockholdersBasic";35420000;38941000;44107000;11637000;-655492000;-38419000;"3D Systems Corp"
"774";910638;"NetIncomeLossAvailableToCommonStockholdersDiluted";35420000;38941000;44107000;11637000;NA;NA;"3D Systems Corp"
"775";910638;"NoncontrollingInterestIncreaseFromBusinessCombination";NA;NA;1084000;-125000;6783000;NA;"3D Systems Corp"
"776";910638;"NoncurrentAssets";201594000;390004000;571001000;945280000;460808000;416203000;"3D Systems Corp"
"777";910638;"NotesPayableFairValueDisclosure";136837000;86981000;NA;NA;NA;NA;"3D Systems Corp"
"778";910638;"NotesReceivableFairValueDisclosure";1474000;1711000;NA;NA;NA;NA;"3D Systems Corp"
"779";910638;"NotesReceivableNet";1918000;1891000;NA;NA;NA;NA;"3D Systems Corp"
"780";910638;"OperatingExpenses";74126000;120625000;186733000;291119000;933733000;348171000;"3D Systems Corp"
"781";910638;"OperatingIncomeLoss";34902000;60571000;80861000;26315000;-641924000;-38420000;"3D Systems Corp"
"782";910638;"OperatingLeasesFutureMinimumPaymentsDue";NA;12415000;25229000;43415000;49143000;60051000;"3D Systems Corp"
"783";910638;"OperatingLeasesFutureMinimumPaymentsDueCurrent";NA;4269000;6756000;10006000;10817000;12686000;"3D Systems Corp"
"784";910638;"OperatingLeasesFutureMinimumPaymentsDueInFiveYears";NA;986000;2890000;4733000;3898000;5364000;"3D Systems Corp"
"785";910638;"OperatingLeasesFutureMinimumPaymentsDueInFourYears";NA;1537000;3452000;5536000;6407000;5915000;"3D Systems Corp"
"786";910638;"OperatingLeasesFutureMinimumPaymentsDueInThreeYears";NA;1784000;4416000;6649000;7458000;9663000;"3D Systems Corp"
"787";910638;"OperatingLeasesFutureMinimumPaymentsDueInTwoYears";NA;2827000;5615000;8960000;9131000;11674000;"3D Systems Corp"
"788";910638;"OperatingLeasesFutureMinimumPaymentsDueThereafter";NA;1012000;2100000;7531000;11432000;14749000;"3D Systems Corp"
"789";910638;"OperatingLeasesRentExpenseNet";2738000;4968000;6891000;10427000;13960000;NA;"3D Systems Corp"
"790";910638;"OperatingLossCarryforwards";NA;42202000;52177000;38338000;85609000;148199000;"3D Systems Corp"
"791";910638;"OtherAccruedLiabilitiesCurrent";16816000;24789000;28430000;44219000;4753000;2956000;"3D Systems Corp"
"792";910638;"OtherAccruedLiabilitiesNoncurrent";NA;NA;826000;9210000;4927000;5726000;"3D Systems Corp"
"793";910638;"OtherAssetsNoncurrent";7114000;6853000;13470000;21485000;26256000;25371000;"3D Systems Corp"
"794";910638;"OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease";194000;NA;NA;NA;NA;NA;"3D Systems Corp"
"795";910638;"OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax";NA;-714000;-168000;-1135000;338000;-902000;"3D Systems Corp"
"796";910638;"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent";NA;NA;NA;NA;-15480000;NA;"3D Systems Corp"
"797";910638;"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease";-1743000;NA;NA;NA;NA;NA;"3D Systems Corp"
"798";910638;"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest";NA;NA;50000;-123000;-820000;105000;"3D Systems Corp"
"799";910638;"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax";3134000;4744000;NA;-29183000;-16300000;-12958000;"3D Systems Corp"
"800";910638;"OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax";NA;NA;1923000;-30195000;-15142000;-13677000;"3D Systems Corp"
"801";910638;"OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax";NA;1640000;1968000;-29183000;-16300000;-12958000;"3D Systems Corp"
"802";910638;"OtherComprehensiveIncomeLossNetOfTax";NA;NA;1973000;-30318000;-15962000;-13572000;"3D Systems Corp"
"803";910638;"OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent";33402000;39867000;46030000;-18558000;-15142000;-13677000;"3D Systems Corp"
"804";910638;"OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax";NA;908000;NA;NA;NA;NA;"3D Systems Corp"
"805";910638;"OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax";NA;NA;78000;515000;NA;NA;"3D Systems Corp"
"806";910638;"OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax";275000;NA;NA;NA;NA;NA;"3D Systems Corp"
"807";910638;"OtherLiabilitiesNoncurrent";10447000;10840000;15201000;34898000;58155000;57988000;"3D Systems Corp"
"808";910638;"OtherNoncashExpense";NA;3876000;974000;224000;NA;NA;"3D Systems Corp"
"809";910638;"PaymentsOfCapitalDistribution";NA;NA;176000;NA;NA;NA;"3D Systems Corp"
"810";910638;"PaymentsToAcquireAdditionalInterestInSubsidiaries";NA;NA;NA;NA;NA;3533000;"3D Systems Corp"
"811";910638;"PaymentsToAcquireBusinessesNetOfCashAcquired";92677000;183701000;162318000;345361000;91799000;NA;"3D Systems Corp"
"812";910638;"PaymentsToAcquireEquityMethodInvestments";NA;NA;4701000;6600000;5750000;1e+06;"3D Systems Corp"
"813";910638;"PaymentsToAcquireIntangibleAssets";336000;729000;1648000;753000;907000;1132000;"3D Systems Corp"
"814";910638;"PaymentsToAcquireProductiveAssets";NA;NA;6972000;22727000;22399000;16567000;"3D Systems Corp"
"815";910638;"PaymentsToAcquirePropertyPlantAndEquipment";2870000;3224000;6972000;22727000;22399000;16567000;"3D Systems Corp"
"816";910638;"PreferredStockSharesAuthorized";5e+06;5e+06;5e+06;5e+06;5e+06;5e+06;"3D Systems Corp"
"817";910638;"PreferredStockSharesIssued";0;0;0;0;NA;NA;"3D Systems Corp"
"818";910638;"PrepaidExpenseAndOtherAssetsCurrent";2241000;4010000;7203000;15769000;13541000;17558000;"3D Systems Corp"
"819";910638;"ProceedsFromConvertibleDebt";148960000;NA;NA;NA;NA;NA;"3D Systems Corp"
"820";910638;"ProceedsFromIssuanceOfCommonStock";62054000;106889000;272076000;299729000;NA;NA;"3D Systems Corp"
"821";910638;"ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions";2764000;4400000;902000;1896000;135000;NA;"3D Systems Corp"
"822";910638;"ProceedsFromRepaymentsOfRestrictedCashFinancingActivities";12000;NA;13000;NA;NA;NA;"3D Systems Corp"
"823";910638;"ProceedsFromRepurchaseOfEquity";NA;NA;NA;NA;NA;-2871000;"3D Systems Corp"
"824";910638;"ProceedsFromSaleOfProductiveAssets";NA;NA;1882000;NA;NA;NA;"3D Systems Corp"
"825";910638;"ProceedsFromSaleOfPropertyPlantAndEquipment";174000;0;NA;NA;NA;350000;"3D Systems Corp"
"826";910638;"ProductWarrantyExpense";5585000;6392000;9262000;12620000;12336000;13713000;"3D Systems Corp"
"827";910638;"ProfitLoss";35420000;38941000;44119000;11946000;-663925000;-39265000;"3D Systems Corp"
"828";910638;"PropertyPlantAndEquipmentGross";59829000;71382000;87685000;134611000;156992000;164815000;"3D Systems Corp"
"829";910638;"PropertyPlantAndEquipmentNet";29594000;34353000;45208000;81881000;85995000;79978000;"3D Systems Corp"
"830";910638;"ProvisionForDoubtfulAccounts";1731000;3039000;4961000;8699000;3766000;1552000;"3D Systems Corp"
"831";910638;"ReceivableWithImputedInterestEffectiveYieldInterestRate";0,06;NA;NA;NA;NA;NA;"3D Systems Corp"
"832";910638;"RedeemableNoncontrollingInterestEquityCarryingAmount";NA;NA;NA;8872000;8872000;8872000;"3D Systems Corp"
"833";910638;"RepaymentsOfLongTermCapitalLeaseObligations";221000;163000;157000;696000;1049000;1055000;"3D Systems Corp"
"834";910638;"ResearchAndDevelopmentExpense";14331000;23203000;43489000;75395000;92770000;88395000;"3D Systems Corp"
"835";910638;"RestrictedCashAndCashEquivalentsAtCarryingValue";13000;13000;NA;NA;NA;NA;"3D Systems Corp"
"836";910638;"RetainedEarningsAccumulatedDeficit";-22531000;16410000;60487000;72124000;-583368000;-621787000;"3D Systems Corp"
"837";910638;"SalesRevenueGoodsNet";137306000;229980000;356032000;442198000;408119000;380383000;"3D Systems Corp"
"838";910638;"SalesRevenueNet";230423000;353633000;513400000;653652000;666163000;632965000;"3D Systems Corp"
"839";910638;"SalesRevenueServicesNet";93117000;123653000;157368000;211454000;258044000;252582000;"3D Systems Corp"
"840";910638;"SellingGeneralAndAdministrativeExpense";59795000;97422000;143244000;215724000;303784000;259776000;"3D Systems Corp"
"841";910638;"ShareBasedCompensation";2637000;5118000;13558000;32793000;34733000;31295000;"3D Systems Corp"
"842";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardCompensationCost";2637000;NA;NA;NA;NA;NA;"3D Systems Corp"
"843";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod";NA;NA;NA;NA;1438000;NA;"3D Systems Corp"
"844";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue";NA;NA;NA;NA;16,12;NA;"3D Systems Corp"
"845";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate";NA;NA;NA;NA;NA;0;"3D Systems Corp"
"846";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate";NA;NA;NA;NA;NA;0,6;"3D Systems Corp"
"847";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant";2217000;1667000;1445000;377000;NA;NA;"3D Systems Corp"
"848";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber";1076000;NA;NA;NA;NA;NA;"3D Systems Corp"
"849";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice";3,76;NA;NA;NA;NA;NA;"3D Systems Corp"
"850";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue";NA;39165000;NA;NA;NA;NA;"3D Systems Corp"
"851";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice";5,61;NA;NA;NA;NA;NA;"3D Systems Corp"
"852";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod";26000;20000;NA;NA;NA;NA;"3D Systems Corp"
"853";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice";6,72;NA;NA;NA;NA;NA;"3D Systems Corp"
"854";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue";NA;NA;NA;NA;NA;7,8;"3D Systems Corp"
"855";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue";15494000;NA;NA;NA;NA;NA;"3D Systems Corp"
"856";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber";1076000;NA;0;0;0;NA;"3D Systems Corp"
"857";910638;"ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice";3,76;NA;NA;NA;NA;NA;"3D Systems Corp"
"858";910638;"ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice";NA;3,7;NA;NA;NA;NA;"3D Systems Corp"
"859";910638;"ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice";NA;7,12;NA;NA;NA;NA;"3D Systems Corp"
"860";910638;"SignificantSupplyCommitmentRemainingMinimumAmountCommitted";10940000;10894000;41091000;56620000;50663000;NA;"3D Systems Corp"
"861";910638;"StockGrantedDuringPeriodValueSharebasedCompensationGross";8007000;20458000;NA;NA;NA;NA;"3D Systems Corp"
"862";910638;"StockIssuedDuringPeriodSharesStockOptionsExercised";452000;1056000;0;0;NA;NA;"3D Systems Corp"
"863";910638;"StockIssuedDuringPeriodValueAcquisitions";3042000;7672000;13131000;24625000;NA;NA;"3D Systems Corp"
"864";910638;"StockIssuedDuringPeriodValueConversionOfConvertibleSecurities";NA;60082000;80754000;12134000;NA;NA;"3D Systems Corp"
"865";910638;"StockIssuedDuringPeriodValueNewIssues";NA;106889000;272076000;299729000;NA;NA;"3D Systems Corp"
"866";910638;"StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures";228000;499000;902000;1896000;135000;-2871000;"3D Systems Corp"
"867";910638;"StockIssuedDuringPeriodValueShareBasedCompensation";2637000;NA;13558000;32793000;34733000;31295000;"3D Systems Corp"
"868";910638;"StockIssuedDuringPeriodValueStockOptionsExercised";2536000;5418000;NA;NA;NA;NA;"3D Systems Corp"
"869";910638;"StockholdersEquity";254788000;480333000;932646000;1292918000;655909000;629873000;"3D Systems Corp"
"870";910638;"StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest";NA;NA;933792000;1294125000;654646000;626700000;"3D Systems Corp"
"871";910638;"StockholdersEquityNoteStockSplitConversionRatio1";NA;NA;1,5;NA;NA;NA;"3D Systems Corp"
"872";910638;"TreasuryStockShares";324000;355000;6e+05;709000;892000;1498000;"3D Systems Corp"
"873";910638;"TreasuryStockValue";214000;240000;286000;374000;1026000;2658000;"3D Systems Corp"
"874";910638;"UnamortizedDebtIssuanceExpense";440000;NA;NA;NA;NA;NA;"3D Systems Corp"
"875";910638;"UndistributedEarningsOfForeignSubsidiaries";NA;NA;19752000;23628000;18615000;38545000;"3D Systems Corp"
"876";910638;"UnrecognizedTaxBenefits";-393000;-475000;16000;1845000;8296000;18251000;"3D Systems Corp"
"877";910638;"UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions";NA;4000;NA;NA;NA;NA;"3D Systems Corp"
"878";910638;"UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions";2000;378000;NA;NA;1475000;NA;"3D Systems Corp"
"879";910638;"UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities";-10000;NA;79000;NA;NA;NA;"3D Systems Corp"
"880";910638;"UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued";NA;NA;NA;110000;NA;NA;"3D Systems Corp"
